0,138.743727846,195.277368406
1,48.9509162619,-155.653888645
2,104.459567932,144.097395472
3,80.5981315803,-59.3510386666
4,-95.9099877328,-139.449242069
5,88.6955873021,-176.52605867
6,-59.9186477189,-183.11067813
7,152.427482895,178.980999107
8,-172.072073226,101.149558175
9,110.507733715,185.570317494
10,108.055737818,-124.804698159
11,124.426320126,142.116678817
12,52.9795463915,153.349080874
13,-68.9047726743,173.865773179
14,148.916258829,119.361219309
15,81.0875252555,-161.216923646
16,-49.0848101143,3.12966128926
17,-115.564959535,-94.8475061339
18,145.014602176,-161.779974367
19,-100.697088173,-98.9956642057
20,171.74262648,-149.300200412
21,-169.356983066,103.219294738
22,175.222448505,-101.442116478
23,85.4600636467,34.9875086472
24,116.332695018,110.555062908
25,-168.754984905,-141.614207839
26,-160.31573819,-30.1080767769
27,-8.37031949489,134.47998924
28,192.513332462,154.306426672
29,-108.321143736,61.8676579815
30,-125.069735966,194.008536789
31,-189.986421382,-60.1185407059
32,154.303487055,58.6095470522
33,168.069242164,123.550567333
34,104.131775549,98.2033359965
35,29.6681696815,158.909758863
36,-17.936810393,112.152920575
37,-188.864933787,192.688747187
38,172.75301479,185.383576835
39,-115.095988339,14.9234735512
40,-118.314919499,19.4497470862
41,-7.52309129545,46.5383681162
42,-93.9250153935,61.5687636703
43,-132.329881737,-124.989328378
44,-85.8045255752,-86.3946706341
45,118.430299734,170.920328087
46,-90.5439371892,87.8208648285
47,-196.942678351,-93.8995195918
48,134.424292148,157.970953617
49,-32.4983469302,-8.99669356284
50,158.959352428,-162.437832816
51,80.9586922396,43.899215924
52,-101.158404828,191.771407099
53,-4.45000721177,-46.4238827747
54,-99.8879637525,4.84711273997
55,-188.534815562,-141.227667126
56,-160.07591074,-80.6909444844
57,31.5103116161,-110.97582941
58,-70.9908470247,-0.968855725589
59,-175.640428474,101.992926195
60,54.480437526,83.9124916912
61,6.87291275072,-99.6371931533
62,-11.802263253,-194.423830132
63,-74.228175746,-68.7734123798
64,-182.85245257,-198.912979214
65,-98.2268798524,198.735572608
66,84.4308699894,196.206358621
67,-196.269201411,-177.490769205
68,-14.7874933864,149.815655064
69,65.8052776693,-168.343161552
70,-107.714902933,88.0986776074
71,-4.7991998986,-181.793737971
72,94.108419155,-13.1398011937
73,-63.9900668096,-130.404973466
74,0.305470631824,-45.1718761859
75,-47.8670313363,-91.6694335407
76,-181.187857678,-102.853864042
77,-11.8500014038,-8.90607660205
78,8.04703820463,-66.7112077502
79,-0.934740656159,34.1021039403
80,169.052653208,-146.252205565
81,-183.207030318,-172.90860343
82,173.913737986,36.8191744426
83,-77.2186435779,-144.106314287
84,-122.137081137,-74.3390241592
85,-15.7656270921,-171.285639677
86,-131.785142175,135.603171978
87,180.733735739,188.960948293
88,-49.1887039199,70.6033146193
89,65.7220230083,-112.162011975
90,-89.0516255908,-39.3198020794
91,117.401233492,7.57276952183
92,81.6097490308,-188.46846353
93,48.2295163525,-28.0023294625
94,93.1966185858,-71.4342507961
95,187.306907649,17.5184873358
96,-149.5104131,-146.322847445
97,-154.097895026,-76.0107696326
98,186.695339154,104.827244232
99,7.25359973038,105.437189901
100,106.402936172,-143.820276376
101,-143.50598847,132.376998001
102,-104.772541373,88.269428212
103,-70.3415956649,-192.409486821
104,-134.72136976,-102.86167925
105,-26.0437377748,-73.5506621315
106,54.5389669504,-180.296324912
107,33.260443763,-173.041029289
108,-168.330407894,-28.6497830346
109,104.892320754,-28.8346928928
110,133.296800766,-86.8290919197
111,4.92451992764,111.228126432
112,42.4098519041,147.890975643
113,-27.043795032,-52.6158731705
114,173.68565881,173.598145849
115,-177.562475757,59.9182672003
116,-166.511332898,123.316023182
117,195.030946491,165.175554298
118,8.79867409241,116.247351293
119,-24.7460878458,112.407813046
120,-67.9801802454,-169.052292967
121,-171.103075165,74.0588080989
122,-21.6805653652,122.693099263
123,127.503428516,166.283559735
124,57.9253903877,163.922671121
125,58.7755882608,39.2279416456
126,-8.46337645797,-116.898023528
127,-104.252902044,86.8572459013
128,-166.923125007,-60.6601622014
129,74.2844526406,-121.568997281
130,-15.6764713907,-101.527686897
131,-57.8092766028,77.2158178073
132,34.1808303712,34.1303987615
133,-100.575289508,43.5949520653
134,74.7774256305,-89.8597052408
135,12.0799196617,-7.56232033521
136,61.6065812567,159.014497729
137,-5.00139601027,-123.247509424
138,105.264519862,119.580999852
139,100.935855276,87.0891249589
140,176.877056676,-111.151212752
141,-60.2504034092,123.486712793
142,140.688455656,6.27689705173
143,-165.341322463,1.35866961914
144,-138.375365725,130.565774231
145,136.734842332,39.474464042
146,90.1335810671,149.090613065
147,39.821205576,0.147326131588
148,-71.429670434,123.565812085
149,-136.36014571,28.7537689009
150,67.6307250371,-195.44717017
151,-12.5070787603,129.851866206
152,-191.305788445,147.200637931
153,-141.318591665,-45.2015692793
154,18.6588521115,-173.430945511
155,-127.058566724,-21.2802136808
156,-107.659532074,41.1616968236
157,91.351506056,174.708805943
158,-81.9882905036,12.5411821316
159,26.3411939665,-24.5514017979
160,152.904384934,93.0670280647
161,127.457776153,-185.782652613
162,-64.5970629836,186.874777359
163,-73.221590277,98.6080289974
164,-48.3064463082,-9.90837658623
165,-35.6524870893,72.699532126
166,138.755463501,46.5642266382
167,164.547472364,123.770521806
168,-148.869266547,-14.842561577
169,80.0471264572,26.5484956423
170,-106.826479716,149.033439193
171,-32.9792790466,123.461595493
172,89.0814539266,-90.7363776853
173,-178.150793839,-119.971110792
174,117.017221654,85.6918512636
175,-183.499694786,-125.487808517
176,-142.430986455,193.460472428
177,171.198809417,18.5504123994
178,-58.2177410584,117.24589659
179,-66.4068067381,-29.5457116848
180,-101.352368645,-61.6560487935
181,194.844421984,-48.4265798648
182,135.484231228,183.6333908
183,35.4999829626,-150.188063062
184,-2.5745372943,147.628059754
185,-71.9560461424,68.4270373249
186,173.770620535,72.1098175029
187,21.143358579,85.3789141955
188,-99.1391318737,168.332338434
189,-28.2157404512,-80.7300829104
190,150.516920275,77.754660296
191,-184.762643149,160.235865118
192,-135.465175749,73.0527627978
193,42.3269484773,52.6464281863
194,2.61274537494,192.545760495
195,-7.54216151894,173.886067683
196,140.001518106,-130.182331408
197,184.493537246,196.645211323
198,-44.2765264874,-79.8120884802
199,121.052862294,188.922852255
200,152.699001864,-192.598528864
201,0.0327604337363,-57.748720243
202,-68.3794939229,-152.302186748
203,-89.5210560914,156.992800991
204,-149.335294089,-180.776919596
205,96.7435131356,-109.632513401
206,-163.440088166,-142.008066693
207,67.11358408,-42.4341874272
208,19.8991540836,-129.555673685
209,34.9144016576,-116.909061948
210,-127.998756363,-187.172799321
211,144.486627597,62.3350811752
212,61.963013061,154.811142733
213,45.5837833152,83.4117451823
214,181.521427764,5.01490752986
215,48.5010686138,69.9590688031
216,89.0509161393,-54.770756454
217,33.3815899021,-55.8003703049
218,-134.957442128,-138.921092823
219,127.844359321,-81.3990473578
220,40.4662054813,-184.494744362
221,-96.9708402093,123.223398417
222,-70.0181209795,10.0768608315
223,-22.1741723303,-82.9490463498
224,41.4510997809,86.3794102972
225,141.227335431,188.347559106
226,-117.69823922,-116.676748153
227,-5.94822578594,15.2735217135
228,43.894876869,-71.7365034037
229,189.982026679,-150.319246296
230,62.3059135117,161.125161084
231,100.040394406,55.7284216261
232,-20.4755185101,-147.042486237
233,-158.353794103,-197.76535099
234,-37.3509653032,194.050656629
235,-141.361511137,-161.690259619
236,89.1429937962,88.6706531
237,40.3186159034,-31.3051811177
238,-40.3215892032,138.919314609
239,-130.971940002,9.74509830301
240,124.19353918,157.452934715
241,104.312323408,119.342155448
242,-9.2212980667,-46.8732598139
243,-98.7070927137,199.920768695
244,23.4630323472,-22.8185453332
245,-0.295664598381,176.619936071
246,-195.943647524,-52.3448221878
247,-85.2731991163,-61.9880608681
248,-64.5768737077,-110.621252585
249,46.7005701257,-127.524439114
250,46.1462257562,-24.8784025549
251,-162.943108989,89.8460256827
252,-124.557588319,150.084758348
253,20.9055546547,171.664258495
254,163.732220169,-186.467700918
255,103.85030268,-60.2455230457
256,-10.3032158543,170.919448492
